,filename,task,expected_text,grade,score,fold
13594,kgquby.wav,sentence_repetition,instead of drinking his milk willie ate a green apple,KG,0.0,1
13595,ljleio.wav,sentence_repetition,instead of staying at the office she went home,KG,1.0,1
13596,frrrbo.wav,deletion,free,KG,0.0,1
13597,akdepb.wav,nonword_repetition,vahftombuhgoid,KG,0.0,1
13598,afdnmx.wav,nonword_repetition,goomdachahytowb,KG,0.0,1
13599,bgndwq.wav,nonword_repetition,bowmhoideegmohf,1,0.0,1
13600,amplzu.wav,nonword_repetition,goifpahyd,1,1.0,1
13601,ldguum.wav,sentence_repetition,the basket on the porch under the table has a broken handle,1,1.0,1
13602,ctrnej.wav,nonword_repetition,mookbowf,KG,1.0,1
13603,irislj.wav,blending,jacket,KG,0.0,1
13604,mcsfar.wav,sentence_repetition,whenever the bell rings walk through those doors,1,0.0,1
13605,hnzupj.wav,deletion,bell,KG,0.0,1
13606,ckhgug.wav,nonword_repetition,vugoobuhcheen,KG,1.0,1
13607,hqaerg.wav,blending,fly,KG,0.0,1
13608,fdfgoz.wav,deletion,right,KG,0.0,1
13609,gbgebo.wav,deletion,cool,KG,0.0,1
13610,hzutnn.wav,blending,coat,KG,0.0,1
13611,kzdnvx.wav,sentence_repetition,the boy never eats carrots but sometimes he likes broccoli,KG,0.0,1
13612,lanroz.wav,sentence_repetition,that toy belongs to the boys new kitten,KG,1.0,1
13613,fphfux.wav,deletion,win,KG,0.0,1
13614,ljsgzq.wav,sentence_repetition,my oldest brother is easily taller than all our cousins,3,0.0,1
13615,ksijsp.wav,sentence_repetition,the boy never eats carrots but sometimes he likes broccoli,KG,0.0,1
13616,dfoekz.wav,nonword_repetition,forbmuhteevheynohg,2,0.0,1
13617,jzvzir.wav,sentence_repetition,the children can play but they need to be quiet,KG,1.0,1
13618,jmcdjw.wav,blending,pancake,KG,1.0,1
13619,dnhtkr.wav,nonword_repetition,goomdachahytowb,KG,1.0,1
13620,fkrtde.wav,deletion,old,KG,1.0,1
13621,fldtly.wav,deletion,room,KG,0.0,1
13622,fsqbid.wav,deletion,eat,KG,0.0,1
13623,bvveju.wav,nonword_repetition,toovhohgneeb,KG,0.0,1
13624,kupotc.wav,sentence_repetition,the worker already finished all his projects for today,1,1.0,1
13625,lcvusm.wav,sentence_repetition,as the sun began to set the boys made their way home,1,0.0,1
13626,fzdigm.wav,deletion,bee,KG,0.0,1
13627,lqpltt.wav,sentence_repetition,the birds are flying quickly,KG,1.0,1
13628,exkyht.wav,deletion,bell,2,0.0,1
13629,hmqkjt.wav,deletion,slash,2,0.0,1
13630,hensig.wav,deletion,lap,KG,0.0,1
13631,dqdupg.wav,nonword_repetition,kuhcheyvap,KG,1.0,1
13632,dktdwp.wav,nonword_repetition,mowp,1,1.0,1
13633,jqsmib.wav,blending,bacon,KG,1.0,1
13634,ckydwj.wav,nonword_repetition,neygfowtvahkeeb,1,0.0,1
13635,aclxem.wav,nonword_repetition,duhhoigmoofeyb,1,0.0,1
13636,kdacai.wav,sentence_repetition,play with your friends when you are at their house,KG,1.0,1
13637,edxdqk.wav,nonword_repetition,chohvderfowbneeteyf,1,0.0,1
13638,cwcvwf.wav,nonword_repetition,kuhcheyvap,1,1.0,1
13639,bsuhdd.wav,nonword_repetition,muhheegperteyvneek,1,0.0,1
13640,mokxkl.wav,sentence_repetition,that toy belongs to the boys new kitten,KG,1.0,1
13641,ackssq.wav,nonword_repetition,kuhcheyvap,1,1.0,1
13642,fiuvgo.wav,deletion,free,KG,1.0,1
13643,fbkyva.wav,deletion,far,KG,0.0,1
13644,issftq.wav,blending,smoke,KG,0.0,1
13645,juniem.wav,blending,bacon,KG,0.0,1
13646,ehwymc.wav,nonword_repetition,tevkeeberfowt,1,1.0,1
13647,kphioy.wav,sentence_repetition,todays snack is either chocolate pudding or crackers,KG,1.0,1
13648,mcuwzj.wav,sentence_repetition,whenever the bell rings walk through those doors,1,1.0,1
13649,jklxkv.wav,blending,backpack,KG,0.0,1
13650,alixzi.wav,nonword_repetition,toifkerpohgvoomef,1,0.0,1
13651,bogocp.wav,nonword_repetition,huhvohkdooteyf,KG,0.0,1
13652,gecovi.wav,deletion,late,KG,1.0,1
13653,ftbvyb.wav,deletion,key,KG,1.0,1
13654,caoadl.wav,nonword_repetition,koofpergoibneek,1,0.0,1
13655,gunnbl.wav,deletion,tell,KG,1.0,1
13656,loovho.wav,sentence_repetition,his friend has an old guitar that you could borrow if you would like,2,0.0,1
13657,ltmlih.wav,sentence_repetition,the boy never eats carrots but sometimes he likes broccoli,KG,1.0,1
13658,hmoayy.wav,deletion,miss,1,0.0,1
13659,mzvmam.wav,sentence_repetition,put the chicken in the freezer before you leave,KG,1.0,1
13660,fapknq.wav,deletion,hair,KG,1.0,1
13661,kopwgj.wav,sentence_repetition,the children can play but they need to be quiet,KG,0.0,1
13662,gytpzn.wav,deletion,eat,KG,1.0,1
13663,joocqw.wav,blending,baby,KG,1.0,1
13664,eimrjs.wav,nonword_repetition,forbtermahyvnad,KG,0.0,1
13665,mzjcuq.wav,sentence_repetition,the two cats who chased the dog jumped through the round hoop,2,1.0,1
13666,bqgixt.wav,nonword_repetition,neygfowtvahkeeb,1,0.0,1
13667,eqlszb.wav,deletion,is,KG,0.0,1
13668,eeaypk.wav,nonword_repetition,gowb,KG,1.0,1
13669,cwvvue.wav,nonword_repetition,heeg,1,1.0,1
13670,kdbefo.wav,sentence_repetition,play with your friends when you are at their house,KG,0.0,1
13671,lvgcot.wav,sentence_repetition,ring the bell on the desk to get her attention,2,1.0,1
13672,ljizjl.wav,sentence_repetition,there werent any letters in the neighbors mailbox,KG,1.0,1
13673,lsslop.wav,sentence_repetition,please read this book my grandmother gave me when she came back from vacation,3,1.0,1
13674,kietzq.wav,sentence_repetition,the children can play but they need to be quiet,KG,1.0,1
13675,fcfgbo.wav,deletion,eat,KG,1.0,1
13676,daplab.wav,nonword_repetition,vugoobuhcheen,1,1.0,1
13677,djxszf.wav,nonword_repetition,mowp,1,1.0,1
13678,bzhucp.wav,nonword_repetition,neekperteyvkoohowb,1,0.0,1
13679,eouqmk.wav,deletion,bell,1,0.0,1
13680,fhvgzq.wav,deletion,collar,2,0.0,1
13681,mdvhxi.wav,sentence_repetition,the children can play but they need to be quiet,1,1.0,1
13682,epydrf.wav,deletion,fly,KG,1.0,1
13683,kcdqlz.wav,sentence_repetition,we have had to stop playing outside because it has rained so much,1,0.0,1
13684,jspsuq.wav,blending,first,KG,0.0,1
13685,hyqusz.wav,blending,mud,KG,0.0,1
13686,mdanya.wav,sentence_repetition,the old jacket has a weird smell,KG,1.0,1
13687,klzuow.wav,sentence_repetition,the children can play but they need to be quiet,KG,0.0,1
13688,aqmege.wav,nonword_repetition,goomdachahytowb,KG,0.0,1
13689,ioquzb.wav,blending,eyelash,KG,1.0,1
13690,knezxx.wav,sentence_repetition,instead of drinking his milk willie ate a green apple,1,0.0,1
13691,eorfwc.wav,deletion,miss,1,0.0,1
13692,cbpssx.wav,nonword_repetition,fuhmoibnagoopchey,1,0.0,1
13693,dkmswo.wav,nonword_repetition,cheyvpoigefheeb,1,0.0,1
13694,fgjgvw.wav,deletion,it,KG,0.0,1
13695,jnybgf.wav,blending,sunday,KG,1.0,1
13696,jqugwg.wav,blending,feet,KG,0.0,1
13697,cfbobs.wav,nonword_repetition,gahyfmowb,KG,0.0,1
13698,guawjq.wav,deletion,rain,KG,0.0,1
13699,gdlxnt.wav,deletion,old,KG,1.0,1
13700,lhjosf.wav,sentence_repetition,whenever the bell rings walk through those doors,1,0.0,1
13701,ljrszc.wav,sentence_repetition,are we going to visit grandmas house to see her two new cats today,2,0.0,1
13702,faxrww.wav,deletion,tell,KG,0.0,1
13703,giszoy.wav,deletion,bet,1,0.0,1
13704,jqsrow.wav,blending,fly,KG,0.0,1
13705,lmflyy.wav,sentence_repetition,although she had already eaten breakfast her father made her a snack,KG,0.0,1
13706,cfeefk.wav,nonword_repetition,vergowfduhboik,KG,0.0,1
13707,heylqx.wav,deletion,no,KG,0.0,1
13708,ljoeor.wav,sentence_repetition,there werent any letters in the neighbors mailbox,KG,0.0,1
13709,bhrudv.wav,nonword_repetition,goomdachahytowb,1,0.0,1
13710,fuctlk.wav,deletion,bee,KG,0.0,1
13711,mnllxa.wav,sentence_repetition,why does the science lab smell like smoke,1,1.0,1
13712,bpanlw.wav,nonword_repetition,kahymheypoivtuhvook,1,0.0,1
13713,inzkli.wav,blending,fish,KG,0.0,1
13714,dmpczi.wav,nonword_repetition,chahmkuhdorbfeyb,1,0.0,1
13715,cdxixc.wav,nonword_repetition,nohfteyg,1,0.0,1
13716,eergtl.wav,nonword_repetition,vugoobuhcheen,1,1.0,1
13717,mdamtx.wav,sentence_repetition,instead of drinking his milk willie ate a green apple,KG,0.0,1
13718,eppkrv.wav,deletion,tray,2,1.0,1
13719,askvsb.wav,nonword_repetition,gahyf,KG,1.0,1
13720,khenhi.wav,sentence_repetition,would he rather play soccer or watch the game on tv,2,0.0,1
13721,erqgkg.wav,deletion,chain,1,0.0,1
13722,lvweka.wav,sentence_repetition,the children can play but they need to be quiet,KG,1.0,1
13723,bswwyj.wav,nonword_repetition,goomdachahytowb,1,0.0,1
13724,jcaxnv.wav,blending,knife,KG,0.0,1
13725,jpstbi.wav,blending,baby,KG,1.0,1
13726,agznhk.wav,nonword_repetition,kahymgowboov,1,0.0,1
13727,krvnlv.wav,sentence_repetition,the children can play but they need to be quiet,1,1.0,1
13728,damjeh.wav,nonword_repetition,chohgfeem,KG,1.0,1
13729,fqnnwe.wav,deletion,tray,2,0.0,1
13730,dlrbub.wav,nonword_repetition,forbmuhteevheynohg,2,0.0,1
13731,cxfzjq.wav,nonword_repetition,goomdachahytowb,1,0.0,1
13732,gwiikz.wav,deletion,tell,KG,0.0,1
13733,bbcaxt.wav,nonword_repetition,buhkahypvermoid,1,0.0,1
13734,etxtsh.wav,deletion,ask,KG,0.0,1
13735,fzpvqv.wav,deletion,fish,KG,1.0,1
13736,fpkbzr.wav,deletion,rain,KG,0.0,1
13737,chynts.wav,nonword_repetition,kahymgowboov,1,0.0,1
13738,lbwxdx.wav,sentence_repetition,as the sun began to set the boys made their way home,1,0.0,1
13739,dbfncr.wav,nonword_repetition,moifteyvook,KG,1.0,1
13740,czwkpf.wav,nonword_repetition,powmfoibeyvohk,1,0.0,1
13741,lkhlnl.wav,sentence_repetition,instead of drinking his milk willie ate a green apple,KG,1.0,1
13742,fkjxqo.wav,deletion,right,KG,0.0,1
13743,iwuhni.wav,blending,smoke,KG,0.0,1
13744,gavbxr.wav,deletion,old,KG,0.0,1
13745,jcudau.wav,blending,fish,KG,0.0,1
13746,jhsujq.wav,blending,mud,KG,0.0,1
13747,hoqqdq.wav,blending,pancake,KG,1.0,1
13748,ifbtqh.wav,blending,mud,KG,0.0,1
13749,hwliqe.wav,blending,rabbit,KG,1.0,1
13750,dhfkyc.wav,nonword_repetition,choig,1,1.0,1
13751,gtdqzu.wav,deletion,win,KG,0.0,1
13752,efrtna.wav,nonword_repetition,goomdachahytowb,1,0.0,1
13753,gohigf.wav,deletion,key,KG,0.0,1
13754,dqnonf.wav,nonword_repetition,powmfoibeyvohk,1,0.0,1
13755,jbcuqn.wav,blending,fly,KG,0.0,1
13756,jvhhyu.wav,blending,phone,KG,1.0,1
13757,fdhpqo.wav,deletion,ore,1,1.0,1
13758,cpddrh.wav,nonword_repetition,goomdachahytowb,KG,0.0,1
13759,ixfvkw.wav,blending,fly,KG,1.0,1
13760,cdvsvr.wav,nonword_repetition,toifkerpohgvoomef,1,0.0,1
13761,mcyuxh.wav,sentence_repetition,why does a flower need sun and rain to grow,KG,0.0,1
13762,eefskx.wav,nonword_repetition,goomdachahytowb,1,0.0,1
13763,axzxyq.wav,nonword_repetition,poiteyvohkmuhowb,KG,0.0,1
13764,fnjvvo.wav,deletion,eat,KG,1.0,1
13765,bkyjtc.wav,nonword_repetition,koodverheek,KG,0.0,1
13766,fmcnbj.wav,deletion,tell,KG,0.0,1
13767,jztkzk.wav,sentence_repetition,the children can play but they need to be quiet,KG,1.0,1
13768,fkpgkj.wav,deletion,hole,KG,0.0,1
13769,gvswaj.wav,deletion,light,KG,1.0,1
13770,cjfsib.wav,nonword_repetition,vugoobuhcheen,KG,0.0,1
13771,ixtrwa.wav,blending,sunday,KG,1.0,1
13772,mzqscd.wav,sentence_repetition,that cat cant swim as easily as that colorful fish,KG,0.0,1
13773,ewrupb.wav,deletion,eat,1,1.0,1
13774,mrhusp.wav,sentence_repetition,the family will not be going on vacation until school is out in june,1,0.0,1
13775,ezulxr.wav,deletion,eat,KG,1.0,1
13776,jsxmqj.wav,blending,saw,KG,0.0,1
13777,bzndig.wav,nonword_repetition,vohgefheyg,1,1.0,1
13778,lfimtg.wav,sentence_repetition,when we go to the skating rink try not to fall and hurt yourself,2,1.0,1
13779,gtdqzi.wav,deletion,right,KG,0.0,1
13780,frdvfk.wav,deletion,hole,KG,0.0,1
13781,blejsv.wav,nonword_repetition,vugoobuhcheen,KG,1.0,1
13782,bindiq.wav,nonword_repetition,powfberkahym,1,1.0,1
13783,mkmvoc.wav,sentence_repetition,he wouldnt go with his sister because he was tired,KG,1.0,1
13784,kviqgv.wav,sentence_repetition,the coat was not worn by his sister,1,1.0,1
13785,icbtas.wav,blending,knife,KG,1.0,1
13786,mtkyco.wav,sentence_repetition,the children can play but they need to be quiet,KG,0.0,1
13787,cwbufa.wav,nonword_repetition,geftohgneeb,1,1.0,1
13788,jganhu.wav,blending,bag,KG,0.0,1
13789,fspjcz.wav,deletion,eat,KG,0.0,1
13790,bmuomt.wav,nonword_repetition,goomdachahytowb,KG,1.0,1
13791,kquvoy.wav,sentence_repetition,he wouldnt go with his sister because he was tired,1,1.0,1
13792,lbfflx.wav,sentence_repetition,instead of drinking his milk willie ate a green apple,KG,0.0,1
13793,jixfxv.wav,blending,boy,KG,1.0,1
13794,kmxzpv.wav,sentence_repetition,the children can play but they need to be quiet,1,1.0,1
13795,egdxje.wav,nonword_repetition,moif,KG,0.0,1
13796,hqwjdp.wav,blending,cow,KG,1.0,1
13797,cvigch.wav,nonword_repetition,nowb,2,1.0,1
13798,cjrunt.wav,nonword_repetition,towb,KG,1.0,1
13799,lnfkxo.wav,sentence_repetition,unless you need to hurry home please take this trash outside,1,1.0,1
13800,duerib.wav,nonword_repetition,goomdachahytowb,KG,0.0,1
13801,ahzxho.wav,nonword_repetition,kahymneevohkmuhfoig,1,0.0,1
13802,kckrdv.wav,sentence_repetition,ring the bell on the desk to get her attention,2,1.0,1
13803,gabvfu.wav,deletion,bee,KG,0.0,1
13804,bxyoxy.wav,nonword_repetition,gowb,KG,1.0,1
13805,mdvvek.wav,sentence_repetition,was he playing in his cousins garage when the thunder started,1,1.0,1
13806,fsdqfs.wav,deletion,pen,KG,0.0,1
13807,drljvr.wav,nonword_repetition,kurcheypheef,1,0.0,1
13808,ejohlj.wav,deletion,off,KG,1.0,1
13809,jslwdu.wav,blending,cake,KG,0.0,1
13810,dolnnx.wav,nonword_repetition,goomdachahytowb,KG,0.0,1
13811,lssahx.wav,sentence_repetition,the children can play but they need to be quiet,1,1.0,1
13812,crcrwa.wav,nonword_repetition,kuhcheyvap,KG,1.0,1
13813,chndts.wav,nonword_repetition,koofpergoibneek,1,0.0,1
13814,cbabru.wav,nonword_repetition,neymooheyfgowb,KG,0.0,1
13815,mkylmr.wav,sentence_repetition,the children can play but they need to be quiet,1,1.0,1
13816,irvljf.wav,blending,desk,KG,0.0,1
13817,grqktz.wav,deletion,bet,1,0.0,1
13818,empwny.wav,deletion,lip,KG,0.0,1
13819,mhpwzh.wav,sentence_repetition,todays snack is either chocolate pudding or crackers,KG,1.0,1
13820,epdagn.wav,deletion,plans,1,0.0,1
13821,cxawlm.wav,nonword_repetition,buhkahypvermoid,1,0.0,1
13822,cngsqk.wav,nonword_repetition,chohvderfowbneeteyf,1,0.0,1
13823,aghvde.wav,nonword_repetition,vugoobuhcheen,1,1.0,1
13824,atzmgb.wav,nonword_repetition,nohftowb,2,1.0,1
13825,mnfjhl.wav,sentence_repetition,instead of drinking his milk willie ate a green apple,1,1.0,1
13826,idcxgq.wav,blending,bike,KG,0.0,1
13827,iadlzh.wav,blending,rabbit,KG,1.0,1
13828,imqhot.wav,blending,jacket,KG,1.0,1
13829,cgdzpg.wav,nonword_repetition,derfoimhowk,KG,0.0,1
13830,diswvm.wav,nonword_repetition,voimkooheefgahyp,1,0.0,1
13831,fbgiaf.wav,deletion,eat,KG,0.0,1
13832,biwthz.wav,nonword_repetition,vahftombuhgoid,KG,1.0,1
13833,jhyxki.wav,blending,outside,KG,1.0,1
13834,eezdob.wav,nonword_repetition,murdapfuhgowt,2,0.0,1
13835,hknryw.wav,deletion,no,KG,1.0,1
13836,ibtlwp.wav,blending,eyelash,KG,1.0,1
13837,ezkcmn.wav,deletion,no,KG,0.0,1
13838,ceblhx.wav,nonword_repetition,tevbeenorb,1,0.0,1
13839,csbiww.wav,nonword_repetition,feeb,KG,1.0,1
13840,aliqzd.wav,nonword_repetition,kuhcheyvap,1,1.0,1
13841,ieznzw.wav,blending,smell,KG,0.0,1
13842,bdypbe.wav,nonword_repetition,vugoobuhcheen,KG,0.0,1
13843,ljndzk.wav,sentence_repetition,play with your friends when you are at their house,KG,0.0,1
13844,duavuk.wav,nonword_repetition,bowfgeechoib,1,0.0,1
13845,fnfoif.wav,deletion,up,KG,0.0,1
13846,jduesa.wav,blending,bike,KG,0.0,1
13847,cmnyly.wav,nonword_repetition,goomdachahytowb,KG,0.0,1
13848,bkotmx.wav,nonword_repetition,boifneekahyb,KG,1.0,1
13849,fmqvha.wav,deletion,free,KG,0.0,1
13850,giopwi.wav,deletion,rink,1,1.0,1
13851,gfteue.wav,deletion,so,KG,0.0,1
13852,goqlex.wav,deletion,corn,KG,0.0,1
13853,feexew.wav,deletion,bee,KG,0.0,1
13854,dzyjst.wav,nonword_repetition,vugoobuhcheen,KG,0.0,1
13855,mzhugk.wav,sentence_repetition,the children can play but they need to be quiet,1,1.0,1
13856,jpfpof.wav,blending,desk,KG,0.0,1
13857,kbrdod.wav,sentence_repetition,when we drive to school together we usually arrive late,1,1.0,1
13858,ltwxjs.wav,sentence_repetition,quickly pick up the toys that were dumped out of that box,3,1.0,1
13859,dswslz.wav,nonword_repetition,kuhcheyvap,1,0.0,1
13860,gvqqhu.wav,deletion,right,KG,0.0,1
13861,mpmyyd.wav,sentence_repetition,the red ball was kicked into the street by the young boy,1,0.0,1
13862,hemltr.wav,deletion,it,KG,0.0,1
13863,atzyjg.wav,nonword_repetition,vowkpoikefteev,2,0.0,1
13864,ldftcy.wav,sentence_repetition,because her aunt lives across town she should leave early for her visit,3,1.0,1
13865,esliwm.wav,deletion,ate,KG,1.0,1
13866,ehnfne.wav,nonword_repetition,boovteypahygfuhdap,1,0.0,1
13867,mcwieg.wav,sentence_repetition,the dog by the tree in the park has a new toy,KG,1.0,1
13868,eldrnt.wav,deletion,fish,KG,1.0,1
13869,czsqzj.wav,nonword_repetition,goomdachahytowb,KG,0.0,1
13870,ftsfmd.wav,deletion,cook,KG,0.0,1
13871,mgdsvc.wav,sentence_repetition,he wouldnt go with his sister because he was tired,1,0.0,1
13872,kswfaj.wav,sentence_repetition,when we drive to school together we usually arrive late,1,1.0,1
13873,bvpfks.wav,nonword_repetition,geemtohf,KG,1.0,1
13874,kyqmhy.wav,sentence_repetition,where did you put that new pencil i just bought yesterday,1,0.0,1
13875,czthtw.wav,nonword_repetition,koodverheek,KG,1.0,1
13876,ckdndf.wav,nonword_repetition,towb,KG,1.0,1
13877,czpbmo.wav,nonword_repetition,goomdachahytowb,1,0.0,1
13878,lkglba.wav,sentence_repetition,instead of drinking his milk willie ate a green apple,KG,1.0,1
13879,hznriy.wav,blending,railroad,KG,1.0,1
13880,bzeraw.wav,nonword_repetition,neekperteyvkoohowb,1,0.0,1
13881,bwhswx.wav,nonword_repetition,hevgeembohf,2,1.0,1
13882,bbtkwz.wav,nonword_repetition,deefkurvuhgoob,KG,0.0,1
13883,bkezbo.wav,nonword_repetition,kuhcheyvap,1,1.0,1
13884,jhdlij.wav,blending,book,KG,1.0,1
13885,atqsyv.wav,nonword_repetition,toifkerpohgvoomef,1,0.0,1
13886,lxsyrv.wav,sentence_repetition,the birds are flying quickly,KG,1.0,1
13887,lffmqf.wav,sentence_repetition,was he playing in his cousins garage when the thunder started,1,1.0,1
13888,asipkz.wav,nonword_repetition,kuhcheyvap,KG,0.0,1
13889,armwxb.wav,nonword_repetition,toifkerpohgvoomef,1,0.0,1
13890,fykjmw.wav,deletion,steam,2,0.0,1
13891,joviih.wav,blending,food,KG,1.0,1
13892,miqgka.wav,sentence_repetition,put the food in the freezer before you leave,KG,1.0,1
13893,iiynvs.wav,blending,paper,KG,1.0,1
13894,fyzafd.wav,deletion,bee,KG,0.0,1
13895,ameykk.wav,nonword_repetition,kahymneevohkmuhfoig,1,0.0,1
13896,cujznv.wav,nonword_repetition,guhchahdurnam,1,0.0,1
13897,eeeshq.wav,nonword_repetition,nowbmoipahyvkeeg,1,1.0,1
13898,bwtaqo.wav,nonword_repetition,kefnuhvohkmerforb,KG,0.0,1
13899,juozpg.wav,blending,tiger,KG,1.0,1
13900,jeldeb.wav,blending,tiger,KG,1.0,1
13901,hfomtt.wav,deletion,run,KG,1.0,1
13902,fkarqv.wav,deletion,bell,KG,0.0,1
13903,fepkku.wav,deletion,fish,KG,1.0,1
13904,kcsjqy.wav,sentence_repetition,instead of drinking his milk willie ate a green apple,2,1.0,1
13905,mcoliz.wav,sentence_repetition,the outdoor wedding tomorrow will last an hour or more,2,1.0,1
13906,etzfxr.wav,deletion,bee,KG,0.0,1
13907,juynvb.wav,blending,umbrella,KG,1.0,1
13908,hanuzv.wav,deletion,bee,KG,0.0,1
13909,lzmzas.wav,sentence_repetition,tell your little brother he needs to wash his socks,2,1.0,1
13910,buekeb.wav,nonword_repetition,kuhcheyvap,1,1.0,1
13911,jacqsw.wav,blending,coat,KG,1.0,1
13912,eecejz.wav,nonword_repetition,kuhcheyvap,KG,1.0,1
13913,mfagop.wav,sentence_repetition,while her grandfather made dinner she read a book,KG,0.0,1
13914,fnsabn.wav,deletion,ore,2,1.0,1
13915,aatvbk.wav,nonword_repetition,kuhcheyvap,1,1.0,1
13916,eewusx.wav,nonword_repetition,kuhcheyvap,KG,1.0,1
13917,mesvro.wav,sentence_repetition,tell your little brother he needs to wash his socks,2,1.0,1
13918,cqujet.wav,nonword_repetition,vohp,KG,1.0,1
13919,btlawm.wav,nonword_repetition,bowmhoideegmohf,1,0.0,1
13920,jqnyxc.wav,blending,black,KG,0.0,1
13921,ahknqr.wav,nonword_repetition,pahyb,KG,1.0,1
13922,jvjdwp.wav,blending,phone,KG,0.0,1
13923,gjzgog.wav,deletion,chain,1,0.0,1
13924,epunsw.wav,deletion,eat,KG,0.0,1
13925,kkwfol.wav,sentence_repetition,he will go to tonys house unless it rains,KG,0.0,1
13926,dfcawi.wav,nonword_repetition,vugoobuhcheen,2,0.0,1
13927,brhvqz.wav,nonword_repetition,guhchahdurnam,1,1.0,1
13928,bhctvn.wav,nonword_repetition,fuhmoibnagoopchey,1,0.0,1
13929,guuprr.wav,deletion,is,KG,0.0,1
13930,lcvgji.wav,sentence_repetition,whenever the bell rings walk through those doors,1,0.0,1
13931,jtyust.wav,blending,desk,KG,0.0,1
13932,lvlxwg.wav,sentence_repetition,the children can play but they need to be quiet,KG,1.0,1
13933,fstxkf.wav,deletion,head,KG,0.0,1
13934,avzbxs.wav,nonword_repetition,murdapfuhgowt,2,0.0,1
13935,dnaelk.wav,nonword_repetition,doovkeepohfmerbeyg,1,0.0,1
13936,linxms.wav,sentence_repetition,instead of drinking his milk willie ate a green apple,1,0.0,1
13937,mkgxot.wav,sentence_repetition,the boy never eats carrots but sometimes he likes broccoli,KG,0.0,1
13938,mhgayv.wav,sentence_repetition,the old jacket has a weird smell,KG,1.0,1
13939,kptzqn.wav,sentence_repetition,instead of drinking his milk willie ate a green apple,1,1.0,1
13940,ebmujd.wav,nonword_repetition,voimkeeg,KG,0.0,1
13941,lsthzt.wav,sentence_repetition,instead of drinking his milk willie ate a green apple,1,0.0,1
13942,bbrdnm.wav,nonword_repetition,vugoobuhcheen,1,1.0,1
13943,kwxhzb.wav,sentence_repetition,would he rather play soccer or watch the game on tv,2,1.0,1
13944,knxmip.wav,sentence_repetition,the children can play but they need to be quiet,KG,1.0,1
13945,goikcm.wav,deletion,bet,1,0.0,1
13946,cqnyag.wav,nonword_repetition,verdboim,KG,0.0,1
13947,mmizwt.wav,sentence_repetition,the coat was not worn by his sister,1,1.0,1
13948,avtmqf.wav,nonword_repetition,goomdachahytowb,2,0.0,1
13949,kaoyli.wav,sentence_repetition,his friend has an old guitar that you could borrow if you would like,3,0.0,1
13950,bpvlft.wav,nonword_repetition,toifkerpohgvoomef,1,0.0,1
13951,hevacb.wav,deletion,ham,KG,1.0,1
13952,kzqngj.wav,sentence_repetition,his friend has an old guitar that you could borrow if you would like,3,0.0,1
13953,clvxul.wav,nonword_repetition,mowp,1,1.0,1
13954,ddolmu.wav,nonword_repetition,davhowterboif,1,0.0,1
13955,jfcolg.wav,blending,cake,KG,0.0,1
13956,lobkmu.wav,sentence_repetition,where are all those big trucks on the interstate going,2,1.0,1
13957,esmhqe.wav,deletion,bell,KG,0.0,1
13958,erxciz.wav,deletion,loud,1,1.0,1
13959,mksqut.wav,sentence_repetition,although she had already eaten breakfast her father made her a snack,KG,0.0,1
13960,imlwbx.wav,blending,phone,KG,1.0,1
13961,ewmdng.wav,deletion,tell,2,0.0,1
13962,fevpug.wav,deletion,ore,KG,1.0,1
13963,gdriry.wav,deletion,spit,1,0.0,1
13964,jcibff.wav,blending,soap,KG,0.0,1
13965,jzpvgv.wav,sentence_repetition,the horse was ridden by the boy,KG,1.0,1
13966,cewara.wav,nonword_repetition,geemtohf,KG,0.0,1
13967,mpqnmz.wav,sentence_repetition,he could not find the keys where he left them,2,1.0,1
13968,mmudda.wav,sentence_repetition,the bat wakes up at night and tries to catch small bugs,3,1.0,1
13969,evbagx.wav,deletion,seal,1,0.0,1
13970,lpispx.wav,sentence_repetition,napping on the porch is my cats favorite thing to do in the summers,1,1.0,1
13971,dcrzlc.wav,nonword_repetition,vugoobuhcheen,KG,1.0,1
13972,eucqmf.wav,deletion,lap,KG,0.0,1
13973,fzgjyy.wav,deletion,low,KG,0.0,1
13974,bxfndw.wav,nonword_repetition,goomdachahytowb,1,0.0,1
13975,dosuvf.wav,nonword_repetition,towb,KG,1.0,1
13976,anigyg.wav,nonword_repetition,vooktowf,1,1.0,1
13977,cghagd.wav,nonword_repetition,kahyb,KG,1.0,1
13978,ctlnqa.wav,nonword_repetition,noimahyd,KG,1.0,1
13979,htbfht.wav,blending,bike,KG,1.0,1
13980,khzoub.wav,sentence_repetition,the girl who made that big cake went to the store by herself,2,0.0,1
13981,ejhaap.wav,deletion,cool,KG,0.0,1
13982,khqjxs.wav,sentence_repetition,immediately after school the children do not complete their homework but play soccer instead,3,0.0,1
13983,iwnput.wav,blending,first,KG,0.0,1
13984,fcseeu.wav,deletion,win,KG,0.0,1
13985,abraac.wav,nonword_repetition,feeb,KG,1.0,1
13986,hiiwsi.wav,deletion,bee,KG,1.0,1
13987,mnxihy.wav,sentence_repetition,because her aunt lives across town she should leave early for her visit,1,0.0,1
13988,fuvaca.wav,deletion,win,KG,1.0,1
13989,fmdczq.wav,deletion,bell,KG,1.0,1
13990,dannnx.wav,nonword_repetition,muhheegperteyvneek,1,0.0,1
13991,ldhprb.wav,sentence_repetition,whenever the bell rings walk through those doors,KG,0.0,1
